FullName	Population
Z007E0181:61VE7AAXX:7:250022785	B73 x CML333
Z007E0182:61VE7AAXX:7:250022797	B73 x CML333
Z007E0183:628NVAAXX:2:250022824	B73 x CML333
Z007E0184:628NVAAXX:2:250022836	B73 x CML333
Z007E0185:628NVAAXX:2:250022848	B73 x CML333
Z007E0186:628NVAAXX:2:250022860	B73 x CML333
Z007E0187:61VE7AAXX:7:250022774	B73 x CML333
Z007E0188:61VE7AAXX:7:250022786	B73 x CML333
Z007E0189:61VE7AAXX:7:250022798	B73 x CML333
Z007E0191:628NVAAXX:2:250022825	B73 x CML333
Z007E0192:628NVAAXX:2:250022837	B73 x CML333
Z007E0193:628NVAAXX:2:250022849	B73 x CML333
Z007E0194:628NVAAXX:2:250022861	B73 x CML333
Z007E0194:D260TACXX:5:250178939	B73 x CML333
Z007E0195:62P7LAAXX:4:250027913	B73 x CML333
Z007E0196:62P7LAAXX:4:250027885	B73 x CML333
Z007E0196:D260TACXX:5:250178940	B73 x CML333
Z007E0197:62P7LAAXX:4:250027896	B73 x CML333
Z007E0198:62P7LAAXX:4:250027906	B73 x CML333
Z007E0199:62P7LAAXX:4:250027928	B73 x CML333
Z007E0200:62P7LAAXX:4:250027940	B73 x CML333
Z007E0213:62P7LAAXX:4:250027952	B73 x CML333
Z007E0217:62P7LAAXX:4:250027964	B73 x CML333
Z007E0219:62P7LAAXX:4:250027877	B73 x CML333
Z007E0223:62P7LAAXX:4:250027886	B73 x CML333
Z007E0230:62P7LAAXX:4:250027897	B73 x CML333
Z007E0284:633Y5AAXX:6:250028778	B73 x CML333
Z008E0001:61VBPAAXX:5:250022889	B73 x CML52
Z008E0001:D260TACXX:5:250178941	B73 x CML52
Z008E0002:61VBPAAXX:5:250022901	B73 x CML52
Z008E0003:61VBPAAXX:5:250022913	B73 x CML52
Z008E0004:61VBPAAXX:6:250022940	B73 x CML52
Z008E0005:61VBPAAXX:6:250022952	B73 x CML52
Z008E0006:61VBPAAXX:6:250022964	B73 x CML52
Z008E0007:61VBPAAXX:6:250022976	B73 x CML52
Z008E0008:61VBPAAXX:5:250022878	B73 x CML52
Z008E0009:61VBPAAXX:5:250022890	B73 x CML52
Z008E0009:D260TACXX:5:250178942	B73 x CML52
Z008E0010:61VBPAAXX:5:250022902	B73 x CML52
Z008E0010:D260TACXX:5:250178943	B73 x CML52
Z008E0011:61VBPAAXX:5:250022914	B73 x CML52
Z008E0012:61VBPAAXX:6:250022941	B73 x CML52
Z008E0013:61VBPAAXX:6:250022953	B73 x CML52
Z008E0014:61VBPAAXX:6:250022965	B73 x CML52
Z008E0015:61VBPAAXX:6:250022977	B73 x CML52
Z008E0016:61VBPAAXX:5:250022879	B73 x CML52
Z008E0017:61VBPAAXX:5:250022891	B73 x CML52
Z008E0018:61VBPAAXX:5:250022903	B73 x CML52
Z008E0018:D260TACXX:5:250178944	B73 x CML52
Z008E0019:61VBPAAXX:5:250022915	B73 x CML52
Z008E0020:61VBPAAXX:6:250022942	B73 x CML52
Z008E0021:61VBPAAXX:6:250022954	B73 x CML52
Z008E0022:61VBPAAXX:6:250022966	B73 x CML52
Z008E0022:D260TACXX:5:250178945	B73 x CML52
Z008E0023:61VBPAAXX:6:250022978	B73 x CML52
Z008E0024:61VBPAAXX:5:250022880	B73 x CML52
Z008E0025:61VBPAAXX:5:250022892	B73 x CML52
Z008E0026:61VBPAAXX:5:250022904	B73 x CML52
Z008E0027:61VBPAAXX:5:250022916	B73 x CML52
Z008E0028:61VBPAAXX:6:250022943	B73 x CML52
Z008E0029:61VBPAAXX:6:250022955	B73 x CML52
Z008E0030:61VBPAAXX:6:250022967	B73 x CML52
Z008E0031:61VBPAAXX:6:250022979	B73 x CML52
Z008E0032:627C3AAXX:2:250028388	B73 x CML52
Z008E0033:61VBPAAXX:5:250022893	B73 x CML52
Z008E0034:61VBPAAXX:5:250022905	B73 x CML52
Z008E0034:D260TACXX:5:250178946	B73 x CML52
Z008E0035:61VBPAAXX:5:250022917	B73 x CML52
Z008E0036:61VBPAAXX:6:250022944	B73 x CML52
Z008E0037:61VBPAAXX:6:250022956	B73 x CML52
Z008E0038:61VBPAAXX:6:250022968	B73 x CML52
Z008E0039:61VBPAAXX:6:250022980	B73 x CML52
Z008E0040:61VBPAAXX:5:250022882	B73 x CML52
Z008E0041:61VBPAAXX:5:250022894	B73 x CML52
Z008E0041:D260TACXX:5:250178947	B73 x CML52
Z008E0042:61VBPAAXX:5:250022906	B73 x CML52
Z008E0043:61VBPAAXX:5:250022918	B73 x CML52
Z008E0044:61VBPAAXX:6:250022945	B73 x CML52
Z008E0045:61VBPAAXX:6:250022957	B73 x CML52
Z008E0046:61VBPAAXX:6:250022969	B73 x CML52
Z008E0047:61VBPAAXX:6:250022981	B73 x CML52
Z008E0048:61VBPAAXX:5:250022883	B73 x CML52
Z008E0049:61VBPAAXX:5:250022895	B73 x CML52
Z008E0050:627C3AAXX:2:250028425	B73 x CML52
Z008E0051:61VBPAAXX:5:250022919	B73 x CML52
Z008E0052:61VBPAAXX:6:250022946	B73 x CML52
Z008E0053:61VBPAAXX:6:250022958	B73 x CML52
Z008E0053:D260TACXX:5:250178948	B73 x CML52
Z008E0054:61VBPAAXX:6:250022970	B73 x CML52
Z008E0055:61VBPAAXX:6:250022982	B73 x CML52
Z008E0056:61VBPAAXX:5:250022884	B73 x CML52
Z008E0057:61VBPAAXX:5:250022896	B73 x CML52
Z008E0058:61VBPAAXX:5:250022908	B73 x CML52
Z008E0059:61VBPAAXX:5:250022920	B73 x CML52
Z008E0060:61VBPAAXX:6:250022947	B73 x CML52
Z008E0061:61VBPAAXX:6:250022959	B73 x CML52
Z008E0062:61VBPAAXX:6:250022971	B73 x CML52
Z008E0063:61VBPAAXX:6:250022983	B73 x CML52
Z008E0064:61VBPAAXX:5:250022885	B73 x CML52
Z008E0065:61VBPAAXX:5:250022897	B73 x CML52
Z008E0066:61VBPAAXX:5:250022909	B73 x CML52
Z008E0067:61VBPAAXX:5:250022921	B73 x CML52
Z008E0068:61VBPAAXX:6:250022948	B73 x CML52
Z008E0069:61VBPAAXX:6:250022960	B73 x CML52
Z008E0069:MRG:2:250042294	B73 x CML52
Z008E0070:61VBPAAXX:6:250022972	B73 x CML52
Z008E0071:61VBPAAXX:6:250022984	B73 x CML52
Z008E0072:61VBPAAXX:5:250022886	B73 x CML52
Z008E0072:D260TACXX:5:250178949	B73 x CML52
Z008E0073:61VBPAAXX:5:250022898	B73 x CML52
Z008E0073:D260TACXX:5:250178950	B73 x CML52
Z008E0074:61VBPAAXX:5:250022910	B73 x CML52
Z008E0074:D260TACXX:5:250178951	B73 x CML52
Z008E0075:61VBPAAXX:5:250022922	B73 x CML52
Z008E0075:D260TACXX:5:250178952	B73 x CML52
Z008E0076:61VBPAAXX:6:250022949	B73 x CML52
Z008E0076:D260TACXX:5:250178953	B73 x CML52
Z008E0077:61VBPAAXX:6:250022961	B73 x CML52
Z008E0077:D260TACXX:5:250178954	B73 x CML52
Z008E0078:61VBPAAXX:6:250022973	B73 x CML52
Z008E0078:D260TACXX:5:250178955	B73 x CML52
Z008E0079:61VBPAAXX:6:250022985	B73 x CML52
Z008E0079:D260TACXX:5:250178956	B73 x CML52
Z008E0080:627C3AAXX:2:250028408	B73 x CML52
Z008E0081:627C3AAXX:2:250028428	B73 x CML52
Z008E0082:627C3AAXX:2:250028440	B73 x CML52
Z008E0083:627C3AAXX:2:250028452	B73 x CML52
Z008E0084:627C3AAXX:2:250028464	B73 x CML52
Z008E0085:627C3AAXX:2:250028381	B73 x CML52
Z008E0085:D260TACXX:5:250178957	B73 x CML52
Z008E0086:627C3AAXX:2:250028389	B73 x CML52
Z008E0086:D260TACXX:5:250178958	B73 x CML52
Z008E0087:627C3AAXX:2:250028397	B73 x CML52
Z008E0088:61VBPAAXX:5:250022900	B73 x CML52
Z008E0090:61VBPAAXX:5:250022912	B73 x CML52
Z008E0091:61VBPAAXX:5:250022924	B73 x CML52
Z008E0092:61VBPAAXX:6:250022951	B73 x CML52
Z008E0093:61VBPAAXX:6:250022963	B73 x CML52
Z008E0094:61VBPAAXX:6:250022975	B73 x CML52
Z008E0095:61VBPAAXX:6:250022987	B73 x CML52
Z008E0096:61VBPAAXX:7:250023015	B73 x CML52
Z008E0097:61VBPAAXX:7:250023027	B73 x CML52
Z008E0098:61VBPAAXX:7:250023039	B73 x CML52
Z008E0099:628NVAAXX:3:250023066	B73 x CML52
Z008E0100:628NVAAXX:3:250023078	B73 x CML52
Z008E0101:628NVAAXX:3:250023090	B73 x CML52
Z008E0102:628NVAAXX:3:250023102	B73 x CML52
Z008E0103:627C3AAXX:2:250028409	B73 x CML52
Z008E0104:61VBPAAXX:7:250023016	B73 x CML52
Z008E0105:61VBPAAXX:7:250023028	B73 x CML52
Z008E0106:61VBPAAXX:7:250023040	B73 x CML52
Z008E0107:628NVAAXX:3:250023067	B73 x CML52
Z008E0108:628NVAAXX:3:250023079	B73 x CML52
Z008E0109:628NVAAXX:3:250023091	B73 x CML52
Z008E0109:MRG:2:250042631	B73 x CML52
Z008E0110:628NVAAXX:3:250023103	B73 x CML52
Z008E0111:61VBPAAXX:7:250023005	B73 x CML52
Z008E0112:61VBPAAXX:7:250023017	B73 x CML52
Z008E0113:61VBPAAXX:7:250023029	B73 x CML52
Z008E0114:61VBPAAXX:7:250023041	B73 x CML52
Z008E0115:628NVAAXX:3:250023068	B73 x CML52
Z008E0116:628NVAAXX:3:250023080	B73 x CML52
Z008E0117:628NVAAXX:3:250023092	B73 x CML52
Z008E0118:628NVAAXX:3:250023104	B73 x CML52
Z008E0119:61VBPAAXX:7:250023006	B73 x CML52
Z008E0120:61VBPAAXX:7:250023018	B73 x CML52
Z008E0121:61VBPAAXX:7:250023030	B73 x CML52
Z008E0122:61VBPAAXX:7:250023042	B73 x CML52
Z008E0123:628NVAAXX:3:250023069	B73 x CML52
Z008E0124:628NVAAXX:3:250023081	B73 x CML52
Z008E0125:628NVAAXX:3:250023093	B73 x CML52
Z008E0126:628NVAAXX:3:250023105	B73 x CML52
Z008E0127:61VBPAAXX:7:250023007	B73 x CML52
Z008E0128:61VBPAAXX:7:250023019	B73 x CML52
Z008E0129:61VBPAAXX:7:250023031	B73 x CML52
Z008E0130:61VBPAAXX:7:250023043	B73 x CML52
Z008E0131:628NVAAXX:3:250023070	B73 x CML52
Z008E0132:628NVAAXX:3:250023082	B73 x CML52
Z008E0133:628NVAAXX:3:250023094	B73 x CML52
Z008E0134:628NVAAXX:3:250023106	B73 x CML52
Z008E0134:D260TACXX:5:250178959	B73 x CML52
Z008E0135:61VBPAAXX:7:250023008	B73 x CML52
Z008E0136:61VBPAAXX:7:250023020	B73 x CML52
Z008E0137:61VBPAAXX:7:250023032	B73 x CML52
Z008E0139:61VBPAAXX:7:250023044	B73 x CML52
Z008E0140:628NVAAXX:3:250023071	B73 x CML52
Z008E0141:628NVAAXX:3:250023083	B73 x CML52
Z008E0142:628NVAAXX:3:250023095	B73 x CML52
Z008E0143:628NVAAXX:3:250023107	B73 x CML52
Z008E0144:61VBPAAXX:7:250023009	B73 x CML52
Z008E0145:61VBPAAXX:7:250023021	B73 x CML52
Z008E0146:61VBPAAXX:7:250023033	B73 x CML52
Z008E0146:D260TACXX:5:250178960	B73 x CML52
Z008E0147:61VBPAAXX:7:250023045	B73 x CML52
Z008E0148:628NVAAXX:3:250023072	B73 x CML52
Z008E0148:MRG:2:250042635	B73 x CML52
Z008E0149:628NVAAXX:3:250023084	B73 x CML52
Z008E0150:628NVAAXX:3:250023096	B73 x CML52
Z008E0151:628NVAAXX:3:250023108	B73 x CML52
Z008E0152:61VBPAAXX:7:250023010	B73 x CML52
Z008E0153:61VBPAAXX:7:250023022	B73 x CML52
Z008E0154:61VBPAAXX:7:250023034	B73 x CML52
Z008E0154:D260TACXX:5:250178961	B73 x CML52
Z008E0155:61VBPAAXX:7:250023046	B73 x CML52
Z008E0156:628NVAAXX:3:250023073	B73 x CML52
Z008E0157:628NVAAXX:3:250023085	B73 x CML52
Z008E0158:628NVAAXX:3:250023097	B73 x CML52
Z008E0159:628NVAAXX:3:250023109	B73 x CML52
Z008E0160:61VBPAAXX:7:250023011	B73 x CML52
Z008E0161:61VBPAAXX:7:250023023	B73 x CML52
Z008E0162:61VBPAAXX:7:250023035	B73 x CML52
Z008E0163:61VBPAAXX:7:250023047	B73 x CML52
Z008E0164:628NVAAXX:3:250023074	B73 x CML52
Z008E0165:628NVAAXX:3:250023086	B73 x CML52
Z008E0166:628NVAAXX:3:250023098	B73 x CML52
Z008E0167:628NVAAXX:3:250023110	B73 x CML52
Z008E0168:61VBPAAXX:7:250023012	B73 x CML52
Z008E0169:61VBPAAXX:7:250023024	B73 x CML52
Z008E0170:61VBPAAXX:7:250023036	B73 x CML52
Z008E0171:61VBPAAXX:7:250023048	B73 x CML52
Z008E0172:628NVAAXX:3:250023075	B73 x CML52
Z008E0173:628NVAAXX:3:250023087	B73 x CML52
Z008E0173:D260TACXX:5:250178962	B73 x CML52
Z008E0174:628NVAAXX:3:250023099	B73 x CML52
Z008E0175:628NVAAXX:3:250023111	B73 x CML52
Z008E0176:61VBPAAXX:7:250023013	B73 x CML52
Z008E0177:61VBPAAXX:7:250023025	B73 x CML52
Z008E0178:61VBPAAXX:7:250023037	B73 x CML52
Z008E0179:61VBPAAXX:7:250023049	B73 x CML52
Z008E0180:628NVAAXX:3:250023076	B73 x CML52
Z008E0181:628NVAAXX:3:250023088	B73 x CML52
Z008E0182:628NVAAXX:3:250023100	B73 x CML52
Z008E0183:628NVAAXX:3:250023112	B73 x CML52
Z008E0183:D260TACXX:5:250178964	B73 x CML52
Z008E0184:61VBPAAXX:7:250023026	B73 x CML52
Z008E0185:61VBPAAXX:7:250023038	B73 x CML52
Z008E0186:627C3AAXX:4:250028644	B73 x CML52
Z008E0187:628NVAAXX:3:250023077	B73 x CML52
Z008E0188:628NVAAXX:3:250023089	B73 x CML52
Z008E0189:628NVAAXX:3:250023101	B73 x CML52
Z008E0190:628NVAAXX:3:250023113	B73 x CML52
Z008E0190:D260TACXX:5:250178965	B73 x CML52
Z008E0191:62P7LAAXX:4:250027907	B73 x CML52
Z008E0192:62P7LAAXX:4:250027929	B73 x CML52
Z008E0193:62P7LAAXX:4:250027941	B73 x CML52
Z008E0194:62P7LAAXX:4:250027953	B73 x CML52
Z008E0195:62P7LAAXX:4:250027965	B73 x CML52
Z008E0196:62P7LAAXX:4:250027878	B73 x CML52
Z008E0197:62P7LAAXX:4:250027887	B73 x CML52
Z008E0198:62P7LAAXX:4:250027898	B73 x CML52
Z008E0199:62P7LAAXX:4:250027908	B73 x CML52
Z008E0200:62P7LAAXX:4:250027930	B73 x CML52
Z008E0253:627C3AAXX:4:250028652	B73 x CML52
Z008E0261:633Y5AAXX:6:250028790	B73 x CML52
Z009E0001:61VE9AAXX:1:250023141	B73 x CML69
Z009E0001:D260TACXX:5:250178966	B73 x CML69
Z009E0002:61VE9AAXX:1:250023153	B73 x CML69
Z009E0002:D260TACXX:5:250178967	B73 x CML69
Z009E0003:61VE9AAXX:1:250023165	B73 x CML69
Z009E0003:D260TACXX:5:250178968	B73 x CML69
Z009E0004:61VE9AAXX:2:250023192	B73 x CML69
Z009E0004:D260TACXX:5:250178969	B73 x CML69
Z009E0005:61VE9AAXX:2:250023204	B73 x CML69
Z009E0005:D260TACXX:5:250178970	B73 x CML69
Z009E0007:61VE9AAXX:2:250023216	B73 x CML69
Z009E0007:D260TACXX:5:250178971	B73 x CML69
Z009E0008:62P7LAAXX:6:250028305	B73 x CML69
Z009E0009:62P7LAAXX:6:250028317	B73 x CML69
Z009E0010:62P7LAAXX:6:250028329	B73 x CML69
Z009E0012:62P7LAAXX:6:250028341	B73 x CML69
Z009E0013:62P7LAAXX:6:250028256	B73 x CML69
Z009E0014:62P7LAAXX:6:250028296	B73 x CML69
Z009E0015:62P7LAAXX:6:250028274	B73 x CML69
Z009E0016:62P7LAAXX:6:250028300	B73 x CML69
Z009E0017:62P7LAAXX:6:250028306	B73 x CML69
Z009E0017:D260TACXX:5:250178972	B73 x CML69
Z009E0018:61VE9AAXX:1:250023131	B73 x CML69
Z009E0019:61VE9AAXX:1:250023143	B73 x CML69
Z009E0020:61VE9AAXX:1:250023155	B73 x CML69
Z009E0021:61VE9AAXX:1:250023167	B73 x CML69
Z009E0022:61VE9AAXX:2:250023194	B73 x CML69
Z009E0023:61VE9AAXX:2:250023206	B73 x CML69
Z009E0024:61VE9AAXX:2:250023218	B73 x CML69
Z009E0025:61VE9AAXX:2:250023230	B73 x CML69
Z009E0026:61VE9AAXX:1:250023132	B73 x CML69
Z009E0027:61VE9AAXX:1:250023144	B73 x CML69
Z009E0028:61VE9AAXX:1:250023156	B73 x CML69
Z009E0029:61VE9AAXX:1:250023168	B73 x CML69
Z009E0030:61VE9AAXX:2:250023195	B73 x CML69
Z009E0031:61VE9AAXX:2:250023207	B73 x CML69
Z009E0032:61VE9AAXX:2:250023219	B73 x CML69
Z009E0033:61VE9AAXX:2:250023231	B73 x CML69
Z009E0034:61VE9AAXX:1:250023133	B73 x CML69
Z009E0035:61VE9AAXX:1:250023145	B73 x CML69
Z009E0036:61VE9AAXX:1:250023157	B73 x CML69
Z009E0037:61VE9AAXX:1:250023169	B73 x CML69
Z009E0038:61VE9AAXX:2:250023196	B73 x CML69
Z009E0039:61VE9AAXX:2:250023208	B73 x CML69
Z009E0040:61VE9AAXX:2:250023220	B73 x CML69
Z009E0041:61VE9AAXX:2:250023232	B73 x CML69
Z009E0042:61VE9AAXX:1:250023134	B73 x CML69
Z009E0043:61VE9AAXX:1:250023146	B73 x CML69
Z009E0044:61VE9AAXX:1:250023158	B73 x CML69
Z009E0045:61VE9AAXX:1:250023170	B73 x CML69
Z009E0047:61VE9AAXX:2:250023197	B73 x CML69
Z009E0048:61VE9AAXX:2:250023209	B73 x CML69
Z009E0049:61VE9AAXX:2:250023221	B73 x CML69
Z009E0050:61VE9AAXX:2:250023233	B73 x CML69
Z009E0051:61VE9AAXX:1:250023135	B73 x CML69
Z009E0052:61VE9AAXX:1:250023147	B73 x CML69
Z009E0052:D260TACXX:5:250178973	B73 x CML69
Z009E0053:61VE9AAXX:1:250023159	B73 x CML69
Z009E0054:61VE9AAXX:1:250023171	B73 x CML69
Z009E0055:61VE9AAXX:2:250023198	B73 x CML69
Z009E0056:61VE9AAXX:2:250023210	B73 x CML69
Z009E0057:61VE9AAXX:2:250023222	B73 x CML69
Z009E0058:61VE9AAXX:2:250023234	B73 x CML69
Z009E0059:61VE9AAXX:1:250023136	B73 x CML69
Z009E0060:61VE9AAXX:1:250023148	B73 x CML69
Z009E0061:61VE9AAXX:1:250023160	B73 x CML69
Z009E0062:61VE9AAXX:1:250023172	B73 x CML69
Z009E0063:61VE9AAXX:2:250023199	B73 x CML69
Z009E0064:61VE9AAXX:2:250023211	B73 x CML69
Z009E0065:61VE9AAXX:2:250023223	B73 x CML69
Z009E0065:D260TACXX:5:250178974	B73 x CML69
Z009E0066:627C3AAXX:4:250028664	B73 x CML69
Z009E0067:61VE9AAXX:1:250023137	B73 x CML69
Z009E0068:61VE9AAXX:1:250023149	B73 x CML69
Z009E0069:61VE9AAXX:1:250023161	B73 x CML69
Z009E0070:61VE9AAXX:1:250023173	B73 x CML69
Z009E0071:61VE9AAXX:2:250023200	B73 x CML69
Z009E0072:61VE9AAXX:2:250023212	B73 x CML69
Z009E0073:61VE9AAXX:2:250023224	B73 x CML69
Z009E0074:62P7LAAXX:6:250028330	B73 x CML69
Z009E0075:61VE9AAXX:1:250023138	B73 x CML69
Z009E0076:62P7LAAXX:6:250028342	B73 x CML69
Z009E0077:61VE9AAXX:1:250023162	B73 x CML69
Z009E0078:61VE9AAXX:1:250023174	B73 x CML69
Z009E0079:61VE9AAXX:2:250023201	B73 x CML69
Z009E0080:61VE9AAXX:2:250023213	B73 x CML69
Z009E0082:61VE9AAXX:2:250023225	B73 x CML69
Z009E0083:62P7LAAXX:6:250028293	B73 x CML69
Z009E0084:61VE9AAXX:1:250023139	B73 x CML69
Z009E0085:61VE9AAXX:1:250023151	B73 x CML69
Z009E0086:61VE9AAXX:1:250023163	B73 x CML69
Z009E0087:61VE9AAXX:1:250023175	B73 x CML69
Z009E0088:61VE9AAXX:2:250023202	B73 x CML69
Z009E0089:61VE9AAXX:2:250023214	B73 x CML69
Z009E0090:61VE9AAXX:2:250023226	B73 x CML69
Z009E0091:61VE9AAXX:2:250023238	B73 x CML69
Z009E0092:61VE9AAXX:1:250023152	B73 x CML69
Z009E0093:61VE9AAXX:1:250023164	B73 x CML69
Z009E0094:61VE9AAXX:1:250023176	B73 x CML69
Z009E0095:62P7LAAXX:6:250028297	B73 x CML69
Z009E0096:61VE9AAXX:2:250023215	B73 x CML69
Z009E0097:61VE9AAXX:2:250023227	B73 x CML69
Z009E0098:61VE9AAXX:2:250023239	B73 x CML69
Z009E0099:628NHAAXX:5:250023267	B73 x CML69
Z009E0099:D10RTACXX:5:250080047	B73 x CML69
Z009E0099:D260TACXX:5:250178975	B73 x CML69
Z009E0100:628NHAAXX:5:250023279	B73 x CML69
Z009E0100:D10RTACXX:5:250080059	B73 x CML69
Z009E0101:628NHAAXX:5:250023291	B73 x CML69
Z009E0101:D10RTACXX:5:250080071	B73 x CML69
Z009E0102:628NHAAXX:6:250023318	B73 x CML69
Z009E0102:D10RTACXX:5:250080083	B73 x CML69
Z009E0103:628NHAAXX:6:250023330	B73 x CML69
Z009E0103:D10RTACXX:5:250080095	B73 x CML69
Z009E0104:628NHAAXX:6:250023342	B73 x CML69
Z009E0104:D10RTACXX:5:250080107	B73 x CML69
Z009E0105:628NHAAXX:6:250023354	B73 x CML69
Z009E0105:D10RTACXX:5:250080119	B73 x CML69
Z009E0106:628NHAAXX:5:250023256	B73 x CML69
Z009E0106:D10RTACXX:5:250080036	B73 x CML69
Z009E0107:628NHAAXX:5:250023268	B73 x CML69
Z009E0107:D10RTACXX:5:250080048	B73 x CML69
Z009E0108:628NHAAXX:5:250023280	B73 x CML69
Z009E0108:D10RTACXX:5:250080060	B73 x CML69
Z009E0109:628NHAAXX:5:250023292	B73 x CML69
Z009E0109:D10RTACXX:5:250080072	B73 x CML69
Z009E0110:628NHAAXX:6:250023319	B73 x CML69
Z009E0110:D10RTACXX:5:250080084	B73 x CML69
Z009E0111:628NHAAXX:6:250023331	B73 x CML69
Z009E0111:D10RTACXX:5:250080096	B73 x CML69
Z009E0112:628NHAAXX:6:250023343	B73 x CML69
Z009E0112:D10RTACXX:5:250080108	B73 x CML69
Z009E0113:628NHAAXX:6:250023355	B73 x CML69
Z009E0113:D10RTACXX:5:250080120	B73 x CML69
Z009E0114:628NHAAXX:5:250023257	B73 x CML69
Z009E0114:D10RTACXX:5:250080037	B73 x CML69
Z009E0115:628NHAAXX:5:250023269	B73 x CML69
Z009E0115:D10RTACXX:5:250080049	B73 x CML69
Z009E0116:628NHAAXX:5:250023281	B73 x CML69
Z009E0116:D10RTACXX:5:250080061	B73 x CML69
Z009E0117:628NHAAXX:5:250023293	B73 x CML69
Z009E0117:D10RTACXX:5:250080073	B73 x CML69
Z009E0118:628NHAAXX:6:250023320	B73 x CML69
Z009E0118:D10RTACXX:5:250080085	B73 x CML69
Z009E0119:628NHAAXX:6:250023332	B73 x CML69
Z009E0119:D10RTACXX:5:250080097	B73 x CML69
Z009E0120:628NHAAXX:6:250023344	B73 x CML69
Z009E0120:D10RTACXX:5:250080109	B73 x CML69
Z009E0121:62P7LAAXX:6:250028275	B73 x CML69
Z009E0122:628NHAAXX:5:250023258	B73 x CML69
Z009E0122:D10RTACXX:5:250080038	B73 x CML69
Z009E0123:628NHAAXX:5:250023270	B73 x CML69
Z009E0123:D10RTACXX:5:250080050	B73 x CML69
Z009E0124:628NHAAXX:5:250023282	B73 x CML69
Z009E0124:D10RTACXX:5:250080062	B73 x CML69
Z009E0125:628NHAAXX:5:250023294	B73 x CML69
Z009E0125:D10RTACXX:5:250080074	B73 x CML69
Z009E0126:628NHAAXX:6:250023321	B73 x CML69
Z009E0126:D10RTACXX:5:250080086	B73 x CML69
Z009E0127:628NHAAXX:6:250023333	B73 x CML69
Z009E0127:D10RTACXX:5:250080098	B73 x CML69
Z009E0128:628NHAAXX:6:250023345	B73 x CML69
Z009E0128:D10RTACXX:5:250080110	B73 x CML69
Z009E0129:628NHAAXX:6:250023357	B73 x CML69
Z009E0129:D10RTACXX:5:250080122	B73 x CML69
Z009E0130:628NHAAXX:5:250023259	B73 x CML69
Z009E0130:D10RTACXX:5:250080039	B73 x CML69
Z009E0131:628NHAAXX:5:250023271	B73 x CML69
Z009E0131:D10RTACXX:5:250080051	B73 x CML69
Z009E0132:628NHAAXX:5:250023283	B73 x CML69
Z009E0132:D10RTACXX:5:250080063	B73 x CML69
Z009E0133:628NHAAXX:5:250023295	B73 x CML69
Z009E0133:D10RTACXX:5:250080075	B73 x CML69
Z009E0134:628NHAAXX:6:250023322	B73 x CML69
Z009E0134:D10RTACXX:5:250080087	B73 x CML69
Z009E0135:628NHAAXX:6:250023334	B73 x CML69
Z009E0135:D10RTACXX:5:250080099	B73 x CML69
Z009E0136:628NHAAXX:6:250023346	B73 x CML69
Z009E0136:D10RTACXX:5:250080111	B73 x CML69
Z009E0137:628NHAAXX:6:250023358	B73 x CML69
Z009E0137:D10RTACXX:5:250080123	B73 x CML69
Z009E0138:628NHAAXX:5:250023260	B73 x CML69
Z009E0138:D10RTACXX:5:250080040	B73 x CML69
Z009E0139:627C3AAXX:4:250028684	B73 x CML69
Z009E0140:628NHAAXX:5:250023284	B73 x CML69
Z009E0140:D10RTACXX:5:250080064	B73 x CML69
Z009E0141:628NHAAXX:5:250023296	B73 x CML69
Z009E0141:D10RTACXX:5:250080076	B73 x CML69
Z009E0142:628NHAAXX:6:250023323	B73 x CML69
Z009E0142:D10RTACXX:5:250080088	B73 x CML69
Z009E0143:628NHAAXX:6:250023335	B73 x CML69
Z009E0143:D10RTACXX:5:250080100	B73 x CML69
Z009E0144:628NHAAXX:6:250023347	B73 x CML69
Z009E0144:D10RTACXX:5:250080112	B73 x CML69
Z009E0145:628NHAAXX:6:250023359	B73 x CML69
Z009E0145:D10RTACXX:5:250080124	B73 x CML69
Z009E0145:D260TACXX:5:250178976	B73 x CML69
Z009E0146:628NHAAXX:5:250023261	B73 x CML69
Z009E0146:D10RTACXX:5:250080041	B73 x CML69
Z009E0147:628NHAAXX:5:250023273	B73 x CML69
Z009E0147:D10RTACXX:5:250080053	B73 x CML69
Z009E0147:D260TACXX:5:250178977	B73 x CML69
Z009E0149:628NHAAXX:5:250023285	B73 x CML69
Z009E0149:D10RTACXX:5:250080065	B73 x CML69
Z009E0150:628NHAAXX:5:250023297	B73 x CML69
Z009E0150:D10RTACXX:5:250080077	B73 x CML69
Z009E0151:628NHAAXX:6:250023324	B73 x CML69
Z009E0151:D10RTACXX:5:250080089	B73 x CML69
Z009E0152:628NHAAXX:6:250023336	B73 x CML69
Z009E0152:D10RTACXX:5:250080101	B73 x CML69
Z009E0153:628NHAAXX:6:250023348	B73 x CML69
Z009E0153:D10RTACXX:5:250080113	B73 x CML69
Z009E0154:628NHAAXX:6:250023360	B73 x CML69
Z009E0154:D10RTACXX:5:250080125	B73 x CML69
Z009E0155:628NHAAXX:5:250023262	B73 x CML69
Z009E0155:D10RTACXX:5:250080042	B73 x CML69
Z009E0156:628NHAAXX:5:250023274	B73 x CML69
Z009E0156:D10RTACXX:5:250080054	B73 x CML69
Z009E0157:628NHAAXX:5:250023286	B73 x CML69
Z009E0157:D10RTACXX:5:250080066	B73 x CML69
Z009E0158:628NHAAXX:5:250023298	B73 x CML69
